BehaviorSpace results (NetLogo 5.2.1),,,,,,,,,,,,,,,,,,,,,,,
INDISIM3.nlogo,,,,,,,,,,,,,,,,,,,,,,,
25_simulations,,,,,,,,,,,,,,,,,,,,,,,
08/15/2016 08:44:37:480 -0400,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,30,0,30,,,,,,,,,,,,,,,,,,,,
[run number],inhibitory_k,mass_reproduction,initial_local_nutrient,viability_time,yield,length_time_feed,yield-2,availability_k,uptake_k,Bioreactor,out_reservoir_nutrient,initial_bacteria_2,maintenance_k,in_out_percent,fed_nutrient,initial_bacteria_1,[step],count turtles,count turtles with [color = pink],count turtles with [color = sky],total_biomass,total_nutrient,total_end_product
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,54,206,32,174,7162.725459,476965.2567,785.6002284
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,83,573,117,456,20988.74153,466341.7043,4980.066728
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,76,28,20,8,1024.756257,477683.9017,2666.220649
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,77,28,20,8,1093.754463,477564.2319,2770.881351
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,55,211,33,178,7351.590944,476782.2641,805.0516463
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,78,31,22,9,1135.391511,477441.8526,2878.100408
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,99,2077,332,1745,74737.4102,435199.5979,2459.778782
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,79,32,22,10,1224.187645,477319.4093,2979.076836
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,73,644,111,533,22684.11157,465724.1359,6006.663177
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,56,218,36,182,7480.366618,476598.8159,820.9044445
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,84,628,125,503,22813.8032,465692.3844,4765.580108
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,80,35,23,12,1333.201764,477184.6074,3085.271501
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,81,39,23,16,1459.261057,477055.6411,3177.492057
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,57,223,39,184,7652.20711,476399.628,858.5502966
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,85,635,158,477,23369.09939,460328.2907,6810.293272
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,82,44,23,21,1627.666489,476922.7486,3260.399454
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,83,50,23,27,1879.86137,476777.0786,3338.305302
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,58,227,41,186,7840.903441,476186.52,895.7432342
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,84,56,23,33,2123.627129,476629.8422,3402.763408
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,85,687,133,554,24841.01036,465011.3683,4481.081678
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,59,229,42,187,8008.213741,475965.9204,946.0835072
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,85,66,24,42,2444.825987,476479.4777,3443.029934
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,74,678,116,562,24255.73642,465070.3984,5906.435988
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,86,73,24,49,2711.669832,476328.5156,3474.967533
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,60,232,42,190,8176.234031,475725.0602,1025.610186
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,87,80,25,55,3040.848373,476174.0554,3483.295523
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,61,238,43,195,8401.168085,475490.5723,1055.238771
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,86,741,141,600,26928.49226,464281.4807,4206.346894
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,88,92,28,64,3358.999077,476008.034,3495.431171
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,95,2006,260,1746,69312.3828,449028.1738,2562.816416
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,89,99,30,69,3667.880276,475845.3048,3497.469198
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,62,242,43,199,8641.752561,475245.932,1083.001687
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,91,2028,304,1724,71775.52565,440252.8882,4703.819131
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,90,108,31,77,4016.321165,475670.5356,3506.176432
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,63,251,45,206,8968.494822,474997.8884,1097.816249
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,75,726,120,606,25862.14464,464406.7307,5775.362107
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,91,117,31,86,4414.834976,475490.9978,3498.017489
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,87,813,151,662,29122.53712,463518.963,3885.78966
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,64,259,48,211,9148.865946,474742.0339,1125.574107
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,92,136,33,103,4978.747648,475300.8236,3457.213993
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,65,267,50,217,9336.909826,474473.2502,1164.831294
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,93,163,36,127,5716.533815,475104.4607,3369.424457
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,66,278,53,225,9690.486418,474191.1978,1212.225051
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,88,890,158,732,31729.052,462700.6912,3480.381558
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,76,777,125,652,27667.10994,463704.1434,5594.010536
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,94,186,40,146,6577.805321,474900.356,3232.60021
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,67,282,55,227,10015.19343,473879.8531,1292.662717
15,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,5,100,2138,345,1793,77056.39321,433328.9453,2394.110088
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,95,211,40,171,7386.160588,474679.0868,3088.23255
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,68,294,56,238,10384.22799,473567.0182,1323.083765
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,69,304,58,246,10728.60205,473236.0809,1360.011433
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,96,229,41,188,8205.73484,474463.2579,2890.523302
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,0,8,3,5,217.6352943,480500,0
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,89,940,162,778,33963.18765,461835.3868,3155.574178
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,70,313,60,253,11156.57193,472897.3973,1397.307223
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,1,9,4,5,221.9500496,480485.8375,14.16245181
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,77,826,128,698,29567.28012,462977.79,5342.190842
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,97,250,43,207,8970.664528,474230.1858,2707.781811
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,86,683,167,516,25004.11124,459447.1529,6767.217308
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,71,325,62,263,11567.02441,472546.1638,1429.818916
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,96,2054,266,1788,71150.59628,447595.5837,2450.594079
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,98,271,44,227,9584.325684,473980.7906,2570.73445
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,90,972,166,806,35324.86874,460948.5063,2932.99203
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,72,341,69,272,11977.69529,472177.0368,1495.578907
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,73,359,73,286,12468.90084,471796.3379,1530.679699
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,99,290,48,242,10206.82003,473719.9301,2460.899695
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,78,891,133,758,31870.03944,462229.5468,5029.328654
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,92,2135,322,1813,75484.46566,438486.2231,4280.88609
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,2,9,4,5,234.2641791,480468.5902,31.40980919
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,74,368,73,295,12868.13636,471392.3381,1615.102369
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,3,9,4,5,247.788786,480449.3316,50.66836516
21,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,1,100,299,50,249,10712.90483,473439.1173,2373.59153
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,91,1009,170,839,36596.20698,460020.6957,2782.618651
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,4,9,4,5,264.7310397,480426.7864,73.20133882
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,5,9,4,5,271.8267053,480404.8741,95.06646074
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,0,9,4,5,192.1815051,480500,0
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,75,379,78,301,13236.63016,470971.9304,1694.758316
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,6,9,4,5,278.0628933,480384.1001,115.6400748
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,1,9,4,5,205.2130632,480486.5261,13.47394485
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,2,9,4,5,213.3100816,480472.7666,27.23342601
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,3,9,4,5,221.4733666,480458.0673,41.93270245
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,4,9,4,5,235.5568832,480439.854,60.14600253
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,79,967,138,829,34541.64835,461464.5419,4553.599545
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,76,392,78,314,13724.73428,470533.6719,1765.808768
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,5,10,5,5,241.7475456,480422.2749,77.72505878
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,6,10,5,5,250.5509598,480403.8985,96.10153965
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,7,10,5,5,271.9638081,480379.0455,120.9544601
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,8,10,5,5,284.3829699,480353.9581,146.0259374
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,92,1041,179,862,37716.06684,459071.7986,2699.591729
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,77,399,82,317,14154.37972,470087.1468,1823.324442
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,9,10,5,5,302.139692,480325.4624,174.2145492
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,10,11,6,5,309.3506729,480298.4804,200.8378012
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,87,730,174,556,27042.50095,458532.8472,6653.318887
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,11,12,7,5,320.0291259,480269.326,229.8365958
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,7,9,4,5,283.2255994,480362.1014,137.5638223
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,12,12,7,5,332.9186244,480238.8955,260.2299852
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,78,410,85,325,14618.38105,469621.832,1905.69545
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,13,12,7,5,343.1362632,480207.2525,291.8145316
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,8,9,4,5,291.7566175,480336.9693,162.6364526
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,14,12,7,5,356.7666412,480173.3779,325.6181429
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,80,1052,146,906,37046.20051,460667.7952,4143.283977
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,15,12,7,5,369.1704612,480137.7396,361.1009284
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,16,13,8,5,387.1970677,480100.3198,398.3967473
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,79,420,87,333,15125.20028,469141.4105,1955.825865
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,17,13,8,5,400.580778,480063.0154,433.7925389
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,9,9,4,5,292.6852211,480313.6058,185.8385377
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,93,1071,185,886,39020.06315,458073.6968,2684.106878
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,18,13,8,5,412.8520129,480021.8875,474.3907105
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,10,9,4,5,297.9295902,480287.9527,211.3597627
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,19,13,8,5,421.9737618,479981.3283,513.3263291
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,11,9,4,5,298.5995997,480267.1254,232.0688092
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,20,13,8,5,436.558365,479936.1365,557.7377169
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,80,435,88,347,15756.29113,468640.1563,1991.558584
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,12,10,5,5,305.0092131,480240.501,258.2631011
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,21,13,8,5,452.37514,479886.8872,605.1620011
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,13,10,5,5,311.9806063,480215.5097,282.8505862
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,97,2100,280,1820,72908.25886,446088.5322,2377.804342
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,22,15,10,5,470.7448843,479838.1766,652.965335
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,23,16,11,5,489.4887415,479783.1536,707.5447591
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,81,454,90,364,16260.88688,468128.2607,2077.043669
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,24,17,12,5,520.6903257,479722.3219,767.8635425
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,81,1134,151,983,39999.84927,459844.7758,3611.619054
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,25,17,12,5,549.613934,479658.8654,830.3464263
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,26,17,12,5,569.2727338,479595.519,892.686571
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,94,1105,188,917,40276.48243,457037.3893,2684.560989
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,27,17,12,5,584.2219817,479528.4067,958.8598203
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,28,19,14,5,598.9265988,479459.8647,1026.847308
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,82,470,95,375,16804.60488,467598.7869,2140.469959
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,93,2252,338,1914,79347.45809,436630.3703,3798.401942
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,14,10,5,5,314.3514736,480187.6421,310.4041442
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,29,19,14,5,630.3007641,479384.7015,1100.797566
13,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,3,0.25,0.04,300,3,88,795,186,609,29182.94069,457562.2253,6478.516905
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,30,20,15,5,656.7058132,479308.6413,1175.359558
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,31,20,15,5,678.3375971,479229.0038,1253.642052
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,83,484,97,387,17286.07278,467041.4732,2249.129442
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,32,22,17,5,702.9297709,479143.1129,1337.879855
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,33,22,17,5,744.4786277,479053.7344,1424.115545
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,34,22,17,5,779.7004666,478956.7739,1517.909188
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,82,1204,155,1049,42307.85659,458978.8628,3233.290547
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,35,24,19,5,815.3575083,478854.1302,1618.5192
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,95,1156,193,963,41860.34051,455975.0654,2632.233211
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,84,495,97,398,17870.00865,466476.3819,2334.535019
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,36,24,19,5,841.8591573,478752.615,1716.580595
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,37,26,21,5,883.3673671,478640.0965,1826.368771
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,38,27,22,5,915.6144383,478528.6838,1935.088079
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,39,28,23,5,967.212874,478404.9153,2055.800365
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,85,511,102,409,18544.34883,465903.4828,2408.009833
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,40,28,23,5,991.6817417,478282.5644,2173.770715
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,41,30,25,5,1034.785473,478150.4124,2302.341314
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,42,32,27,5,1081.875518,478013.5331,2435.269975
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,43,32,27,5,1119.678027,477871.8585,2573.775386
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,15,10,5,5,322.5935166,480157.5853,340.1837034
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,86,528,104,424,19244.86767,465310.7137,2470.421075
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,44,34,29,5,1185.813606,477716.398,2725.142427
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,96,1206,202,1004,43623.93489,454845.77,2577.702043
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,45,36,31,5,1249.199407,477553.9561,2883.081247
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,83,1267,162,1105,44442.40666,458086.4792,2924.296405
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,16,10,5,5,324.5184267,480128.9152,368.6025734
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,46,38,33,5,1311.187509,477383.7541,3048.432834
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,47,41,35,6,1386.378126,477210.4251,3214.470647
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,87,545,107,438,19986.45247,464699.4796,2550.394435
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,48,41,35,6,1454.763499,477024.5664,3394.718503
18,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,3,98,2151,292,1859,74606.48229,444501.6749,2377.561141
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,49,42,36,6,1526.619757,476828.887,3584.394194
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,17,10,5,5,327.7373535,480102.9859,394.3108399
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,50,42,36,6,1583.22216,476628.9219,3778.663568
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,51,42,36,6,1630.798343,476424.6598,3977.019409
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,88,561,111,450,20771.37401,464054.3944,2603.667707
19,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,4,97,1257,211,1046,45366.28795,453676.2409,2540.832543
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,52,42,36,6,1679.686837,476216.2652,4179.465352
10,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,5,94,2367,360,2007,83035.19076,434661.8358,3497.951311
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,53,44,37,7,1755.131339,475996.4409,4391.280044
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,18,10,5,5,334.8961647,480071.6688,425.257155
20,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,4,0.25,0.04,300,5,84,1311,169,1142,46041.44815,457150.8512,2694.910091
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,54,45,38,7,1835.12621,475767.8539,4609.850587
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,55,47,39,8,1892.686142,475536.8916,4829.865698
22,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,2,89,580,117,463,21456.08963,463396.3809,2691.23095
23,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,3,19,10,5,5,342.0970569,480039.6855,457.0201873
24,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,5,0.25,0.04,300,4,56,54,46,8,1980.555352,475301.2756,5052.312222
